"","Name","X","Y","FileName2","TurtleAvailable","Species","Direction","CatchSuccess"
"239","TopRight",93.7176280125097,34.8856159428045,"2016_0517_115802_043A_Moment6","NoTurtle","LMB","Upstream",NA
"240","Fish",27.9534577694391,31.7210366587865,"2016_0517_115802_043A_Moment6","NoTurtle","LMB","Upstream",NA
"241","BottomLeft",0,0,"2016_0517_115802_043A_Moment7","NoTurtle","LMB","Downstream",NA
"242","BottomRight",71.1904666176567,0,"2016_0517_115802_043A_Moment7","NoTurtle","LMB","Downstream",NA
"243","TopLeft",-12.2057492816652,34.5000686145266,"2016_0517_115802_043A_Moment7","NoTurtle","LMB","Downstream",NA
"244","TopRight",93.8602432640836,34.5000686145266,"2016_0517_115802_043A_Moment7","NoTurtle","LMB","Downstream",NA
"245","Fish",13.6644511044432,33.4985379850968,"2016_0517_115802_043A_Moment7","NoTurtle","LMB","Downstream",NA
"246","BottomLeft",0,0,"2016_0517_115802_043A_Moment8","NoTurtle","LMB","Upstream",NA
"247","BottomRight",68.1782544849048,0,"2016_0517_115802_043A_Moment8","NoTurtle","LMB","Upstream",NA
"248","TopLeft",-12.7922858533456,34.5320360821744,"2016_0517_115802_043A_Moment8","NoTurtle","LMB","Upstream",NA
"249","TopRight",93.8484868499189,34.5320360821744,"2016_0517_115802_043A_Moment8","NoTurtle","LMB","Upstream",NA
"250","Fish",35.6271439532932,28.4391652031158,"2016_0517_115802_043A_Moment8","NoTurtle","LMB","Upstream",NA
"251","BottomLeft",0,0,"2016_0517_120802_044A_Moment1","NoTurtle","LMB","Downstream",NA
"252","BottomRight",67.3166053363979,0,"2016_0517_120802_044A_Moment1","NoTurtle","LMB","Downstream",NA
"253","TopLeft",-15.754543187499,32.9682013954922,"2016_0517_120802_044A_Moment1","NoTurtle","LMB","Downstream",NA
"254","TopRight",94.4092034536161,32.9682013954922,"2016_0517_120802_044A_Moment1","NoTurtle","LMB","Downstream",NA
"255","Fish",29.4984913263241,33.5159545204474,"2016_0517_120802_044A_Moment1","NoTurtle","LMB","Downstream",NA
"256","BottomLeft",0,0,"2016_0517_120802_044A_Moment2","NoTurtle","LMB","Downstream",NA
"257","BottomRight",70.2820244248943,0,"2016_0517_120802_044A_Moment2","NoTurtle","LMB","Downstream",NA
"258","TopLeft",-18.1552324248253,41.9547791139773,"2016_0517_120802_044A_Moment2","NoTurtle","LMB","Downstream",NA
"259","TopRight",90.7733248784982,41.9547791139773,"2016_0517_120802_044A_Moment2","NoTurtle","LMB","Downstream",NA
"260","Fish",36.8686203902191,33.1623439521715,"2016_0517_120802_044A_Moment2","NoTurtle","LMB","Downstream",NA
"261","BottomLeft",0,0,"2016_0517_120802_044A_Moment3","NoTurtle","LMB","Downstream",NA
"262","BottomRight",67.9950879950914,0,"2016_0517_120802_044A_Moment3","NoTurtle","LMB","Downstream",NA
"263","TopLeft",-13.7393733200212,41.1821214627411,"2016_0517_120802_044A_Moment3","NoTurtle","LMB","Downstream",NA
"264","TopRight",91.1264663631156,41.1821214627411,"2016_0517_120802_044A_Moment3","NoTurtle","LMB","Downstream",NA
"265","Fish",9.4134016731054,42.2319576587268,"2016_0517_120802_044A_Moment3","NoTurtle","LMB","Downstream",NA
"266","BottomLeft",0,0,"2016_0517_121802_045A_Moment1","NoTurtle","LMB","Upstream",NA
"267","BottomRight",69.6486524658038,0,"2016_0517_121802_045A_Moment1","NoTurtle","LMB","Upstream",NA
"268","TopLeft",-15.7075325994357,34.6804543411317,"2016_0517_121802_045A_Moment1","NoTurtle","LMB","Upstream",NA
"269","TopRight",93.7937422576404,34.6804543411317,"2016_0517_121802_045A_Moment1","NoTurtle","LMB","Upstream",NA
"270","Fish",18.0535643394964,27.9031529937383,"2016_0517_121802_045A_Moment1","NoTurtle","LMB","Upstream",NA
"271","BottomLeft",0,0,"2016_0517_121802_045A_Moment2","NoTurtle","LMB","Upstream",NA
"272","BottomRight",73.1964146806356,0,"2016_0517_121802_045A_Moment2","NoTurtle","LMB","Upstream",NA
"273","TopLeft",-12.1458947548683,32.5256926507595,"2016_0517_121802_045A_Moment2","NoTurtle","LMB","Upstream",NA
"274","TopRight",94.5625682687834,32.5256926507595,"2016_0517_121802_045A_Moment2","NoTurtle","LMB","Upstream",NA
"275","Fish",4.15597982514986,29.8114124637345,"2016_0517_121802_045A_Moment2","NoTurtle","LMB","Upstream",NA
"276","BottomLeft",0,0,"2016_0517_131308_001A_Moment1","NoTurtle","RH","Upstream",NA
"277","BottomRight",62.3609157407532,0,"2016_0517_131308_001A_Moment1","NoTurtle","RH","Upstream",NA
"278","TopLeft",-27.3741805870857,44.0028570561588,"2016_0517_131308_001A_Moment1","NoTurtle","RH","Upstream",NA
"279","TopRight",89.7983773288541,44.0028570561588,"2016_0517_131308_001A_Moment1","NoTurtle","RH","Upstream",NA
"280","Fish",37.8471653161172,4.71245869319027,"2016_0517_131308_001A_Moment1","NoTurtle","RH","Upstream",NA
"281","BottomLeft",0,0,"2016_0517_133309_003A_Moment1","NoTurtle","RH","Downstream",NA
"282","BottomRight",77.2359804530183,0,"2016_0517_133309_003A_Moment1","NoTurtle","RH","Downstream",NA
"283","TopLeft",-13.618246363671,28.1101278575572,"2016_0517_133309_003A_Moment1","NoTurtle","RH","Downstream",NA
"284","TopRight",95.9678108108744,28.1101278575572,"2016_0517_133309_003A_Moment1","NoTurtle","RH","Downstream",NA
"285","Fish",51.6945250448321,4.28125964271168,"2016_0517_133309_003A_Moment1","NoTurtle","RH","Downstream",NA
"286","BottomLeft",0,0,"2016_0517_133309_003A_Moment2","NoTurtle","RH","Upstream",NA
"287","BottomRight",72.798684587413,0,"2016_0517_133309_003A_Moment2","NoTurtle","RH","Upstream",NA
"288","TopLeft",-17.3350606418193,38.9826282524882,"2016_0517_133309_003A_Moment2","NoTurtle","RH","Upstream",NA
"289","TopRight",92.0888413138547,38.9826282524882,"2016_0517_133309_003A_Moment2","NoTurtle","RH","Upstream",NA
"290","Fish",37.2679487361792,6.07262700026802,"2016_0517_133309_003A_Moment2","NoTurtle","RH","Upstream",NA
"291","BottomLeft",0,0,"2016_0517_133309_003A_Moment3","NoTurtle","RH","Downstream",NA
"292","BottomRight",61.3713065463461,0,"2016_0517_133309_003A_Moment3","NoTurtle","RH","Downstream",NA
"293","TopLeft",-25.1090617105814,42.5592616177219,"2016_0517_133309_003A_Moment3","NoTurtle","RH","Downstream",NA
"294","TopRight",90.4914871717462,42.5592616177219,"2016_0517_133309_003A_Moment3","NoTurtle","RH","Downstream",NA
"295","Fish",33.6139924962133,0.133993940866283,"2016_0517_133309_003A_Moment3","NoTurtle","RH","Downstream",NA
"296","BottomLeft",0,0,"2016_0517_133309_003A_Moment4","NoTurtle","LMB","Downstream",NA
"297","BottomRight",75.8748181218842,0,"2016_0517_133309_003A_Moment4","NoTurtle","LMB","Downstream",NA
"298","TopLeft",-19.4395975147626,32.4914099356923,"2016_0517_133309_003A_Moment4","NoTurtle","LMB","Downstream",NA
"299","TopRight",94.5743531851569,32.4914099356923,"2016_0517_133309_003A_Moment4","NoTurtle","LMB","Downstream",NA
"300","Fish",23.046389661881,21.2523943178064,"2016_0517_133309_003A_Moment4","NoTurtle","LMB","Downstream",NA
"301","BottomLeft",0,0,"2016_0517_133309_003A_Moment5","NoTurtle","LMB","Upstream",NA
"302","BottomRight",75.7933548172577,0,"2016_0517_133309_003A_Moment5","NoTurtle","LMB","Upstream",NA
"303","TopLeft",-14.5997807991379,36.795254419576,"2016_0517_133309_003A_Moment5","NoTurtle","LMB","Upstream",NA
"304","TopRight",92.9844570463186,36.795254419576,"2016_0517_133309_003A_Moment5","NoTurtle","LMB","Upstream",NA
"305","Fish",33.9481992026683,18.5733469679999,"2016_0517_133309_003A_Moment5","NoTurtle","LMB","Upstream",NA
"306","BottomLeft",0,0,"2016_0517_133309_003A_Moment6","NoTurtle","RH","Downstream",NA
"307","BottomRight",62.6579607068831,0,"2016_0517_133309_003A_Moment6","NoTurtle","RH","Downstream",NA
"308","TopLeft",-24.4068729303719,45.3552923720206,"2016_0517_133309_003A_Moment6","NoTurtle","RH","Downstream",NA
"309","TopRight",89.1229344997601,45.3552923720206,"2016_0517_133309_003A_Moment6","NoTurtle","RH","Downstream",NA
"310","Fish",32.360158475649,2.34881956277216,"2016_0517_133309_003A_Moment6","NoTurtle","RH","Downstream",NA
"311","BottomLeft",0,0,"2016_0517_134309_004A_Moment1","NoTurtle","RH","Upstream",NA
"312","BottomRight",70.2125381971305,0,"2016_0517_134309_004A_Moment1","NoTurtle","RH","Upstream",NA
"313","TopLeft",-18.6169068743525,37.5723372098202,"2016_0517_134309_004A_Moment1","NoTurtle","RH","Upstream",NA
"314","TopRight",92.6731863949415,37.5723372098202,"2016_0517_134309_004A_Moment1","NoTurtle","RH","Upstream",NA
"315","Fish",36.6754578780094,5.720492057142,"2016_0517_134309_004A_Moment1","NoTurtle","RH","Upstream",NA
"316","BottomLeft",0,0,"2016_0517_135309_005A_Moment1","NoTurtle","RH","Downstream",NA
"317","BottomRight",63.735218651126,0,"2016_0517_135309_005A_Moment1","NoTurtle","RH","Downstream",NA
"318","TopLeft",-25.8942360544499,43.5840855117136,"2016_0517_135309_005A_Moment1","NoTurtle","RH","Downstream",NA
"319","TopRight",90.0023749137079,43.5840855117136,"2016_0517_135309_005A_Moment1","NoTurtle","RH","Downstream",NA
"320","Fish",29.0063669886053,2.16121975888745,"2016_0517_135309_005A_Moment1","NoTurtle","RH","Downstream",NA
"321","BottomLeft",0,0,"2016_0517_140309_006A_Moment1","NoTurtle","LMB","Downstream",NA
"322","BottomRight",66.2105260577368,0,"2016_0517_140309_006A_Moment1","NoTurtle","LMB","Downstream",NA
"323","TopLeft",-21.1000644674871,41.135608867446,"2016_0517_140309_006A_Moment1","NoTurtle","LMB","Downstream",NA
"324","TopRight",91.1474721706779,41.135608867446,"2016_0517_140309_006A_Moment1","NoTurtle","LMB","Downstream",NA
"325","Fish",29.1873485611271,29.2367743905771,"2016_0517_140309_006A_Moment1","NoTurtle","LMB","Downstream",NA
"326","BottomLeft",0,0,"2016_0517_140309_006A_Moment2","NoTurtle","RH","Downstream",NA
"327","BottomRight",59.4474687996489,0,"2016_0517_140309_006A_Moment2","NoTurtle","RH","Downstream",NA
"328","TopLeft",-24.4340745334591,43.4332138548747,"2016_0517_140309_006A_Moment2","NoTurtle","RH","Downstream",NA
"329","TopRight",90.0752792626075,43.4332138548747,"2016_0517_140309_006A_Moment2","NoTurtle","RH","Downstream",NA
"330","Fish",34.9051512361506,2.47183808399716,"2016_0517_140309_006A_Moment2","NoTurtle","RH","Downstream",NA
"331","BottomLeft",0,0,"2016_0517_140309_006A_Moment3","NoTurtle","LMB","Upstream",NA
"332","BottomRight",72.7251475489434,0,"2016_0517_140309_006A_Moment3","NoTurtle","LMB","Upstream",NA
"333","TopLeft",-20.0133529438395,37.0099781949388,"2016_0517_140309_006A_Moment3","NoTurtle","LMB","Upstream",NA
"334","TopRight",92.8992008254654,37.0099781949388,"2016_0517_140309_006A_Moment3","NoTurtle","LMB","Upstream",NA
"335","Fish",31.6865634831934,29.2383079623222,"2016_0517_140309_006A_Moment3","NoTurtle","LMB","Upstream",NA
"336","BottomLeft",0,0,"2016_0517_140309_006A_Moment4","NoTurtle","RH","Upstream",NA
"337","BottomRight",65.7245427348073,0,"2016_0517_140309_006A_Moment4","NoTurtle","RH","Upstream",NA
"338","TopLeft",-15.842023011115,28.3017123438531,"2016_0517_140309_006A_Moment4","NoTurtle","RH","Upstream",NA
"339","TopRight",95.9114856438258,28.3017123438531,"2016_0517_140309_006A_Moment4","NoTurtle","RH","Upstream",NA
"340","Fish",46.9011636972774,4.27951076998251,"2016_0517_140309_006A_Moment4","NoTurtle","RH","Upstream",NA
"341","BottomLeft",0,0,"2016_0517_141309_007A_Moment1","NoTurtle","RH","Downstream",NA
"342","BottomRight",64.4839267797692,0,"2016_0517_141309_007A_Moment1","NoTurtle","RH","Downstream",NA
"343","TopLeft",-22.2141572230565,39.3562332306101,"2016_0517_141309_007A_Moment1","NoTurtle","RH","Downstream",NA
"344","TopRight",91.9297933528506,39.3562332306101,"2016_0517_141309_007A_Moment1","NoTurtle","RH","Downstream",NA
"345","Fish",30.6930518040244,1.95281917675598,"2016_0517_141309_007A_Moment1","NoTurtle","RH","Downstream",NA
"346","BottomLeft",0,0,"2016_0517_141309_007A_Moment2","NoTurtle","RH","Upstream",NA
"347","BottomRight",75.4725927096001,0,"2016_0517_141309_007A_Moment2","NoTurtle","RH","Upstream",NA
"348","TopLeft",-18.3581584266988,34.1741195076126,"2016_0517_141309_007A_Moment2","NoTurtle","RH","Upstream",NA
"349","TopRight",93.9794102762909,34.1741195076126,"2016_0517_141309_007A_Moment2","NoTurtle","RH","Upstream",NA
"350","Fish",36.2113849036632,4.10764803635009,"2016_0517_141309_007A_Moment2","NoTurtle","RH","Upstream",NA
"351","BottomLeft",0,0,"2016_0517_141309_007A_Moment3","NoTurtle","LMB","Downstream",NA
"352","BottomRight",73.7400676805016,0,"2016_0517_141309_007A_Moment3","NoTurtle","LMB","Downstream",NA
"353","TopLeft",-22.3754359307248,33.6104773545351,"2016_0517_141309_007A_Moment3","NoTurtle","LMB","Downstream",NA
"354","TopRight",94.1824602142049,33.6104773545351,"2016_0517_141309_007A_Moment3","NoTurtle","LMB","Downstream",NA
"355","Fish",34.3059447800932,24.2471177445213,"2016_0517_141309_007A_Moment3","NoTurtle","LMB","Downstream",NA
"356","BottomLeft",0,0,"2016_0517_141309_007A_Moment4","NoTurtle","RH","Downstream",NA
"357","BottomRight",78.7211015944019,0,"2016_0517_141309_007A_Moment4","NoTurtle","RH","Downstream",NA
"358","TopLeft",-13.4439833795598,34.5970755817667,"2016_0517_141309_007A_Moment4","NoTurtle","RH","Downstream",NA
"359","TopRight",93.8245296347897,34.5970755817667,"2016_0517_141309_007A_Moment4","NoTurtle","RH","Downstream",NA
"360","Fish",44.1316813628202,3.4714405734861,"2016_0517_141309_007A_Moment4","NoTurtle","RH","Downstream",NA
"361","BottomLeft",0,0,"2016_0517_141309_007A_Moment5","NoTurtle","RH","Upstream",NA
"362","BottomRight",68.2060697242205,0,"2016_0517_141309_007A_Moment5","NoTurtle","RH","Upstream",NA
"363","TopLeft",-19.8171876083563,30.8586668679134,"2016_0517_141309_007A_Moment5","NoTurtle","RH","Upstream",NA
"364","TopRight",95.1196229972299,30.8586668679134,"2016_0517_141309_007A_Moment5","NoTurtle","RH","Upstream",NA
"365","Fish",44.5628147489255,6.46710660135929,"2016_0517_141309_007A_Moment5","NoTurtle","RH","Upstream",NA
"366","BottomLeft",0,0,"2016_0517_141309_007A_Moment6","NoTurtle","LMB","Upstream",NA
"367","BottomRight",65.7109989557807,0,"2016_0517_141309_007A_Moment6","NoTurtle","LMB","Upstream",NA
"368","TopLeft",-23.3533775926018,32.1398151313217,"2016_0517_141309_007A_Moment6","NoTurtle","LMB","Upstream",NA
"369","TopRight",94.6944152699855,32.1398151313217,"2016_0517_141309_007A_Moment6","NoTurtle","LMB","Upstream",NA
"370","Fish",49.2407759523386,8.08898026607734,"2016_0517_141309_007A_Moment6","NoTurtle","LMB","Upstream",NA
"371","BottomLeft",0,0,"2016_0517_141309_007A_Moment7","NoTurtle","RH","Downstream",NA
"372","BottomRight",63.3213276383793,0,"2016_0517_141309_007A_Moment7","NoTurtle","RH","Downstream",NA
"373","TopLeft",-30.3210084015372,41.7154089130587,"2016_0517_141309_007A_Moment7","NoTurtle","RH","Downstream",NA
"374","TopRight",90.8835775000979,41.7154089130587,"2016_0517_141309_007A_Moment7","NoTurtle","RH","Downstream",NA
"375","Fish",31.8502662092753,5.33476234448435,"2016_0517_141309_007A_Moment7","NoTurtle","RH","Downstream",NA
"376","BottomLeft",0,0,"2016_0517_142309_008A_Moment1","NoTurtle","LMB","Downstream",NA
"377","BottomRight",56.949270577278,0,"2016_0517_142309_008A_Moment1","NoTurtle","LMB","Downstream",NA
"378","TopLeft",-24.7007027090651,45.7391808192351,"2016_0517_142309_008A_Moment1","NoTurtle","LMB","Downstream",NA
"379","TopRight",88.9265277517644,45.7391808192351,"2016_0517_142309_008A_Moment1","NoTurtle","LMB","Downstream",NA
"380","Fish",25.5762925712777,39.2054950807959,"2016_0517_142309_008A_Moment1","NoTurtle","LMB","Downstream",NA
"381","BottomLeft",0,0,"2016_0517_142309_008A_Moment2","NoTurtle","CP","Downstream",NA
"382","BottomRight",58.5186223701719,0,"2016_0517_142309_008A_Moment2","NoTurtle","CP","Downstream",NA
"383","TopLeft",-21.0275964108277,51.5306505480022,"2016_0517_142309_008A_Moment2","NoTurtle","CP","Downstream",NA
"384","TopRight",85.7005954127489,51.5306505480022,"2016_0517_142309_008A_Moment2","NoTurtle","CP","Downstream",NA
"385","Fish",52.8846671542198,48.6345751287625,"2016_0517_142309_008A_Moment2","NoTurtle","CP","Downstream",NA
"386","BottomLeft",0,0,"2016_0517_142309_008A_Moment3","NoTurtle","LMB","Upstream",NA
"387","BottomRight",70.4982372774055,0,"2016_0517_142309_008A_Moment3","NoTurtle","LMB","Upstream",NA
"388","TopLeft",-18.1758991678507,35.9958283296851,"2016_0517_142309_008A_Moment3","NoTurtle","LMB","Upstream",NA
"389","TopRight",93.2968399403744,35.9958283296851,"2016_0517_142309_008A_Moment3","NoTurtle","LMB","Upstream",NA
"390","Fish",45.3544152469351,10.7334642024763,"2016_0517_142309_008A_Moment3","NoTurtle","LMB","Upstream",NA
"391","BottomLeft",0,0,"2016_0517_142309_008A_Moment4","NoTurtle","RH","Upstream",NA
"392","BottomRight",71.1405868346024,0,"2016_0517_142309_008A_Moment4","NoTurtle","RH","Upstream",NA
"393","TopLeft",-21.4816244577534,36.4977714832469,"2016_0517_142309_008A_Moment4","NoTurtle","RH","Upstream",NA
"394","TopRight",93.1016255323004,36.4977714832469,"2016_0517_142309_008A_Moment4","NoTurtle","RH","Upstream",NA
"395","Fish",28.456127918213,9.485194158113,"2016_0517_142309_008A_Moment4","NoTurtle","RH","Upstream",NA
"396","BottomLeft",0,0,"2016_0517_142309_008A_Moment5","NoTurtle","RH","Upstream",NA
"397","BottomRight",65.9220618230961,0,"2016_0517_142309_008A_Moment5","NoTurtle","RH","Upstream",NA
"398","TopLeft",-22.4147599582991,40.1399419684733,"2016_0517_142309_008A_Moment5","NoTurtle","RH","Upstream",NA
"399","TopRight",91.5903109437215,40.1399419684733,"2016_0517_142309_008A_Moment5","NoTurtle","RH","Upstream",NA
"400","Fish",35.7441514355766,9.68942019682267,"2016_0517_142309_008A_Moment5","NoTurtle","RH","Upstream",NA
"401","BottomLeft",0,0,"2016_0517_143309_009A_Moment1","NoTurtle","SF","Upstream",NA
"402","BottomRight",61.2630845878618,0,"2016_0517_143309_009A_Moment1","NoTurtle","SF","Upstream",NA
"403","TopLeft",-22.0485650292415,36.7435072802726,"2016_0517_143309_009A_Moment1","NoTurtle","SF","Upstream",NA
"404","TopRight",93.0049174653929,36.7435072802726,"2016_0517_143309_009A_Moment1","NoTurtle","SF","Upstream",NA
"405","Fish",24.4882158754817,7.6938455891786,"2016_0517_143309_009A_Moment1","NoTurtle","SF","Upstream",NA
"406","BottomLeft",0,0,"2016_0517_143309_009A_Moment2","NoTurtle","LMB","Downstream",NA
"407","BottomRight",55.6987190938906,0,"2016_0517_143309_009A_Moment2","NoTurtle","LMB","Downstream",NA
"408","TopLeft",-29.4822509645798,50.0331138012221,"2016_0517_143309_009A_Moment2","NoTurtle","LMB","Downstream",NA
"409","TopRight",86.5834136734857,50.0331138012221,"2016_0517_143309_009A_Moment2","NoTurtle","LMB","Downstream",NA
"410","Fish",18.0876512754871,27.0248715004581,"2016_0517_143309_009A_Moment2","NoTurtle","LMB","Downstream",NA
"411","BottomLeft",0,0,"2016_0517_143309_009A_Moment3","NoTurtle","LMB","Downstream",NA
"412","BottomRight",59.4365314684342,0,"2016_0517_143309_009A_Moment3","NoTurtle","LMB","Downstream",NA
"413","TopLeft",-23.8696581326311,40.526082564227,"2016_0517_143309_009A_Moment3","NoTurtle","LMB","Downstream",NA
"414","TopRight",91.4201106540429,40.526082564227,"2016_0517_143309_009A_Moment3","NoTurtle","LMB","Downstream",NA
"415","Fish",18.9392384459869,26.7405678338142,"2016_0517_143309_009A_Moment3","NoTurtle","LMB","Downstream",NA
"416","BottomLeft",0,0,"2016_0517_144309_010A_Moment1","NoTurtle","LMB","Upstream",NA
"417","BottomRight",61.0899422294577,0,"2016_0517_144309_010A_Moment1","NoTurtle","LMB","Upstream",NA
"418","TopLeft",-22.852291030534,41.3570538173841,"2016_0517_144309_010A_Moment1","NoTurtle","LMB","Upstream",NA
"419","TopRight",91.0472080821043,41.3570538173841,"2016_0517_144309_010A_Moment1","NoTurtle","LMB","Upstream",NA
"420","Fish",7.91522361374244,27.8373199421211,"2016_0517_144309_010A_Moment1","NoTurtle","LMB","Upstream",NA
"421","BottomLeft",0,0,"2016_0517_144309_010A_Moment2","NoTurtle","SF","Upstream",NA
"422","BottomRight",59.2032911089278,0,"2016_0517_144309_010A_Moment2","NoTurtle","SF","Upstream",NA
"423","TopLeft",-22.4645385697022,39.8951738710085,"2016_0517_144309_010A_Moment2","NoTurtle","SF","Upstream",NA
"424","TopRight",91.6971924423098,39.8951738710085,"2016_0517_144309_010A_Moment2","NoTurtle","SF","Upstream",NA
